ticker,exchange_cd,date,sentiment,sentiment_high,sentiment_low,news_volume,news_buzz,name
AAPL,MM,2014-05-15,0.789,2.584,-2.005,38,2.0,APPLE INC
AAPL,MM,2014-05-16,0.283,2.12,-2.553,53,3.0,APPLE INC
AAPL,MM,2014-05-17,-2.288,0.436,-4.013,52,10.0,APPLE INC
AAPL,MM,2014-05-18,-1.769,1.035,-3.573,13,10.0,APPLE INC
AAPL,MM,2014-05-19,1.857,3.888,-1.173,49,10.0,APPLE INC
AAPL,MM,2014-05-20,0.961,2.911,-1.989,51,8.0,APPLE INC
AAPL,MM,2014-05-21,1.857,4.053,-1.339,63,10.0,APPLE INC
AAPL,MM,2014-05-22,1.18,3.561,-2.201,50,7.0,APPLE INC
AAPL,MM,2014-05-23,1.017,3.364,-2.33,59,9.0,APPLE INC
AAPL,MM,2014-05-24,0.68,2.714,-2.354,25,8.0,APPLE INC
AAPL,MM,2014-05-25,2.571,4.162,0.981,7,8.0,APPLE INC
AAPL,MM,2014-05-26,0.714,2.694,-2.265,21,8.0,APPLE INC
AAPL,MM,2014-05-27,1.741,3.78,-1.298,58,9.0,APPLE INC
AAPL,MM,2014-05-28,1.269,3.337,-1.798,104,10.0,APPLE INC
AAPL,MM,2014-05-29,0.0,0.0,0.0,0,0.0,APPLE INC
AAPL,MM,2014-05-30,1.414,3.892,-2.064,58,5.0,APPLE INC
AAPL,MM,2014-05-31,0.76,2.992,-2.472,25,5.0,APPLE INC
AAPL,MM,2014-06-01,0.529,2.533,-2.474,17,5.0,APPLE INC
AAPL,MM,2014-06-02,0.449,2.171,-2.274,136,10.0,APPLE INC
AAPL,MM,2014-06-03,1.286,3.186,-1.614,91,6.0,APPLE INC
AAPL,MM,2014-06-04,0.155,2.546,-3.236,58,4.0,APPLE INC
AAPL,MM,2014-06-05,0.433,2.272,-2.405,60,4.0,APPLE INC
AAPL,MM,2014-06-06,0.821,2.74,-2.098,56,4.0,APPLE INC
AAPL,MM,2014-06-07,1.125,2.178,0.072,24,3.0,APPLE INC
AAPL,MM,2014-06-08,0.25,1.612,-2.112,12,4.0,APPLE INC
AAPL,MM,2014-06-09,0.4,2.465,-2.665,90,9.0,APPLE INC
AAPL,MM,2014-06-10,0.403,2.373,-2.567,67,7.0,APPLE INC
AAPL,MM,2014-06-11,0.563,2.754,-2.627,87,9.0,APPLE INC
AAPL,MM,2014-06-12,1.592,3.553,-1.369,76,8.0,APPLE INC
AAPL,MM,2014-06-13,1.039,2.938,-1.86,51,5.0,APPLE INC
AAPL,MM,2014-06-14,0.917,2.573,-1.74,12,4.0,APPLE INC
AAPL,MM,2014-06-15,1.364,3.33,-1.603,11,4.0,APPLE INC
AAPL,MM,2014-06-16,0.188,2.373,-2.998,48,7.0,APPLE INC
AAPL,MM,2014-06-17,0.915,3.431,-2.602,94,10.0,APPLE INC
AAPL,MM,2014-06-18,0.877,3.033,-2.28,81,8.0,APPLE INC
AAPL,MM,2014-06-19,0.654,2.783,-2.475,52,5.0,APPLE INC
AAPL,MM,2014-06-20,0.118,2.0,-2.765,68,7.0,APPLE INC
AAPL,MM,2014-06-21,1.214,2.781,-1.352,14,5.0,APPLE INC
AAPL,MM,2014-06-22,1.333,4.082,-2.415,12,5.0,APPLE INC
AAPL,MM,2014-06-23,1.211,3.518,-2.097,57,8.0,APPLE INC
AAPL,MM,2014-06-24,1.045,3.116,-2.025,66,7.0,APPLE INC
AAPL,MM,2014-06-25,1.11,3.154,-1.935,73,9.0,APPLE INC
AAPL,MM,2014-06-26,0.707,2.698,-2.283,41,5.0,APPLE INC
AAPL,MM,2014-06-27,1.038,3.177,-2.101,26,3.0,APPLE INC
AAPL,MM,2014-06-28,-1.1,1.275,-2.475,10,3.0,APPLE INC
AAPL,MM,2014-06-29,-1.0,1.0,-2.0,2,2.0,APPLE INC
AAPL,MM,2014-06-30,2.147,4.475,-1.181,34,6.0,APPLE INC
AAPL,MM,2014-07-01,1.326,3.511,-1.86,43,5.0,APPLE INC
AAPL,MM,2014-07-02,1.0,2.835,-1.835,60,8.0,APPLE INC
AAPL,MM,2014-07-03,-1.103,1.741,-2.948,29,4.0,APPLE INC
AAPL,MM,2014-07-04,-1.343,1.508,-3.194,35,5.0,APPLE INC
AAPL,MM,2014-07-05,1.833,3.826,-1.16,12,5.0,APPLE INC
AAPL,MM,2014-07-06,-1.524,1.628,-3.676,21,7.0,APPLE INC
AAPL,MM,2014-07-07,0.38,3.07,-3.31,50,10.0,APPLE INC
AAPL,MM,2014-07-08,-1.033,2.279,-3.344,61,10.0,APPLE INC
AAPL,MM,2014-07-09,-1.295,1.658,-3.248,61,10.0,APPLE INC
AAPL,MM,2014-07-10,0.283,2.444,-2.878,60,9.0,APPLE INC
AAPL,MM,2014-07-11,0.028,2.431,-3.375,71,10.0,APPLE INC
AAPL,MM,2014-07-12,-1.0,1.809,-2.809,22,8.0,APPLE INC
AAPL,MM,2014-07-13,-1.75,2.322,-4.822,8,7.0,APPLE INC
AAPL,MM,2014-07-14,0.875,3.276,-2.526,64,10.0,APPLE INC
AAPL,MM,2014-07-15,1.098,3.42,-2.224,92,10.0,APPLE INC
AAPL,MM,2014-07-16,0.59,2.793,-2.613,183,10.0,APPLE INC
AAPL,MM,2014-07-17,-1.241,1.636,-3.118,112,6.0,APPLE INC
AAPL,MM,2014-07-18,0.138,2.331,-3.055,58,3.0,APPLE INC
AAPL,MM,2014-07-19,-1.375,1.683,-3.433,16,2.0,APPLE INC
AAPL,MM,2014-07-20,0.917,2.763,-1.93,12,2.0,APPLE INC
AAPL,MM,2014-07-21,1.16,3.387,-2.067,75,5.0,APPLE INC
AAPL,MM,2014-07-22,1.416,3.308,-1.476,166,9.0,APPLE INC
AAPL,MM,2014-07-23,1.675,3.961,-1.612,206,10.0,APPLE INC
AAPL,MM,2014-07-24,1.374,3.72,-1.973,99,4.0,APPLE INC
AAPL,MM,2014-07-25,-1.586,1.536,-3.707,70,3.0,APPLE INC
AAPL,MM,2014-07-26,0.742,2.328,-1.844,31,3.0,APPLE INC
AAPL,MM,2014-07-27,1.789,3.725,-1.146,19,3.0,APPLE INC
AAPL,MM,2014-07-28,0.987,3.277,-2.303,78,6.0,APPLE INC
AAPL,MM,2014-07-29,0.444,2.622,-2.733,81,3.0,APPLE INC
AAPL,MM,2014-07-30,0.028,2.55,-3.494,36,1.0,APPLE INC
AAPL,MM,2014-07-31,0.337,2.613,-2.94,98,9.0,APPLE INC
AAPL,MM,2014-08-01,-1.157,1.767,-3.081,51,5.0,APPLE INC
AAPL,MM,2014-08-02,-1.571,1.064,-3.207,14,4.0,APPLE INC
AAPL,MM,2014-08-03,1.75,3.049,0.451,4,3.0,APPLE INC
AAPL,MM,2014-08-04,0.278,2.779,-3.223,36,5.0,APPLE INC
AAPL,MM,2014-08-05,0.682,2.575,-2.21,85,8.0,APPLE INC
AAPL,MM,2014-08-06,-1.77,0.878,-3.418,126,10.0,APPLE INC
AAPL,MM,2014-08-07,0.114,2.28,-3.052,44,3.0,APPLE INC
AAPL,MM,2014-08-08,-1.458,1.716,-3.631,59,4.0,APPLE INC
AAPL,MM,2014-08-09,-2.19,0.372,-3.752,21,4.0,APPLE INC
AAPL,MM,2014-08-10,-1.2,2.115,-3.515,5,3.0,APPLE INC
AAPL,MM,2014-08-11,0.311,2.54,-2.918,45,5.0,APPLE INC
AAPL,MM,2014-08-12,0.676,2.771,-2.419,71,5.0,APPLE INC
AAPL,MM,2014-08-13,1.324,3.334,-1.687,34,2.0,APPLE INC
AAPL,MM,2014-08-14,0.121,2.147,-2.906,58,8.0,APPLE INC
AAPL,MM,2014-08-15,0.759,2.658,-2.14,83,10.0,APPLE INC
AAPL,MM,2014-08-16,-1.846,1.297,-3.989,13,6.0,APPLE INC
AAPL,MM,2014-08-17,-3.0,-2.0,-4.0,2,5.0,APPLE INC
AAPL,MM,2014-08-18,1.327,3.3,-1.647,49,7.0,APPLE INC
AAPL,MM,2014-08-19,2.333,4.227,0.439,63,7.0,APPLE INC
AAPL,MM,2014-08-20,0.768,2.758,-2.221,82,9.0,APPLE INC
AAPL,MM,2014-08-21,1.065,3.353,-2.223,46,5.0,APPLE INC
AAPL,MM,2014-08-22,0.323,2.579,-2.933,62,7.0,APPLE INC
AAPL,MM,2014-08-23,0.286,2.567,-2.996,14,5.0,APPLE INC
AAPL,MM,2014-08-24,-1.437,1.181,-3.056,16,6.0,APPLE INC
AAPL,MM,2014-08-25,1.105,3.303,-2.093,38,8.0,APPLE INC
AAPL,MM,2014-08-26,1.0,3.086,-2.086,68,8.0,APPLE INC
AAPL,MM,2014-08-27,0.075,1.811,-2.66,53,6.0,APPLE INC
AAPL,MM,2014-08-28,0.095,2.341,-3.152,148,10.0,APPLE INC
AAPL,MM,2014-08-29,0.815,3.032,-2.402,81,5.0,APPLE INC
AAPL,MM,2014-08-30,1.0,2.461,-1.461,15,3.0,APPLE INC
AAPL,MM,2014-08-31,3.235,5.099,1.371,17,3.0,APPLE INC
AAPL,MM,2014-09-01,0.531,2.608,-2.545,32,4.0,APPLE INC
AAPL,MM,2014-09-02,-1.073,2.309,-3.454,96,6.0,APPLE INC
AAPL,MM,2014-09-03,-1.247,2.094,-3.587,150,10.0,APPLE INC
AAPL,MM,2014-09-04,0.288,2.316,-2.741,153,10.0,APPLE INC
AAPL,MM,2014-09-05,0.297,2.322,-2.728,111,7.0,APPLE INC
AAPL,MM,2014-09-06,1.138,3.541,-2.265,29,5.0,APPLE INC
AAPL,MM,2014-09-07,2.909,5.123,0.695,22,5.0,APPLE INC
AAPL,MM,2014-09-08,1.679,3.982,-1.624,81,8.0,APPLE INC
AAPL,MM,2014-09-09,0.978,2.891,-1.935,226,10.0,APPLE INC
AAPL,MM,2014-09-10,0.473,2.66,-2.715,292,10.0,APPLE INC
AAPL,MM,2014-09-11,0.619,2.948,-2.71,126,4.0,APPLE INC
AAPL,MM,2014-09-12,0.692,2.75,-2.366,91,3.0,APPLE INC
AAPL,MM,2014-09-13,0.4,2.228,-2.428,20,2.0,APPLE INC
AAPL,MM,2014-09-14,1.75,3.837,-1.337,12,2.0,APPLE INC
AAPL,MM,2014-09-15,0.612,2.569,-2.345,98,4.0,APPLE INC
AAPL,MM,2014-09-16,0.0,0.0,0.0,0,0.0,APPLE INC
AAPL,MM,2014-09-17,1.269,3.511,-1.972,104,3.0,APPLE INC
AAPL,MM,2014-09-18,0.205,2.206,-2.797,127,10.0,APPLE INC
AAPL,MM,2014-09-19,0.946,2.748,-1.856,92,7.0,APPLE INC
AAPL,MM,2014-09-20,0.605,2.405,-2.194,38,6.0,APPLE INC
AAPL,MM,2014-09-21,0.917,2.956,-2.123,24,7.0,APPLE INC
AAPL,MM,2014-09-22,0.592,2.464,-2.28,125,10.0,APPLE INC
AAPL,MM,2014-09-23,0.342,2.372,-2.689,79,6.0,APPLE INC
AAPL,MM,2014-09-24,0.483,2.581,-2.614,120,9.0,APPLE INC
AAPL,MM,2014-09-25,-1.528,1.302,-3.358,142,10.0,APPLE INC
AAPL,MM,2014-09-26,-1.255,1.747,-3.257,153,10.0,APPLE INC
AAPL,MM,2014-09-27,-2.286,0.694,-4.265,7,5.0,APPLE INC
AAPL,MM,2014-09-28,-1.333,2.227,-3.894,18,4.0,APPLE INC
AAPL,MM,2014-09-29,0.257,2.212,-2.697,70,6.0,APPLE INC
AAPL,MM,2014-09-30,0.464,2.634,-2.705,140,9.0,APPLE INC
AAPL,MM,2014-10-01,0.563,2.881,-2.755,71,4.0,APPLE INC
AAPL,MM,2014-10-02,0.188,2.539,-3.164,80,5.0,APPLE INC
AAPL,MM,2014-10-03,0.889,2.952,-2.174,63,4.0,APPLE INC
AAPL,MM,2014-10-04,1.095,3.209,-2.018,21,3.0,APPLE INC
AAPL,MM,2014-10-05,-1.533,1.885,-3.952,15,4.0,APPLE INC
AAPL,MM,2014-10-06,0.167,2.371,-3.038,72,7.0,APPLE INC
AAPL,MM,2014-10-07,-1.149,1.739,-3.037,114,8.0,APPLE INC
AAPL,MM,2014-10-08,0.207,2.06,-2.645,82,7.0,APPLE INC
AAPL,MM,2014-10-09,0.311,2.282,-2.661,177,10.0,APPLE INC
AAPL,MM,2014-10-10,-1.317,1.978,-3.612,82,4.0,APPLE INC
AAPL,MM,2014-10-11,0.7,3.44,-3.04,20,3.0,APPLE INC
AAPL,MM,2014-10-12,0.615,3.404,-3.173,13,3.0,APPLE INC
AAPL,MM,2014-10-13,1.714,4.176,-1.748,14,2.0,APPLE INC
AAPL,MM,2014-10-14,1.256,3.449,-1.936,39,2.0,APPLE INC
AAPL,MM,2014-10-15,0.208,2.344,-2.928,101,5.0,APPLE INC
AAPL,MM,2014-10-16,1.219,3.303,-1.865,151,8.0,APPLE INC
AAPL,MM,2014-10-17,0.675,2.974,-2.623,77,5.0,APPLE INC
AAPL,MM,2014-10-18,0.684,2.242,-1.874,19,3.0,APPLE INC
AAPL,MM,2014-10-19,1.071,2.605,-1.462,14,3.0,APPLE INC
AAPL,MM,2014-10-20,0.514,2.397,-2.369,105,9.0,APPLE INC
AAPL,MM,2014-10-21,1.825,3.806,-1.156,217,10.0,APPLE INC
AAPL,MM,2014-10-22,1.92,4.212,-1.372,100,4.0,APPLE INC
AAPL,MM,2014-10-23,0.797,2.627,-2.033,69,3.0,APPLE INC
AAPL,MM,2014-10-24,0.4,2.343,-2.543,60,2.0,APPLE INC
AAPL,MM,2014-10-25,0.739,2.586,-2.108,23,2.0,APPLE INC
AAPL,MM,2014-10-26,0.737,2.479,-2.006,19,2.0,APPLE INC
AAPL,MM,2014-10-27,0.649,2.624,-2.327,37,3.0,APPLE INC
AAPL,MM,2014-10-28,1.167,2.949,-1.616,102,4.0,APPLE INC
AAPL,MM,2014-10-29,0.612,2.878,-2.654,49,4.0,APPLE INC
AAPL,MM,2014-10-30,0.853,3.295,-2.589,136,10.0,APPLE INC
AAPL,MM,2014-10-31,0.5,2.89,-2.89,82,6.0,APPLE INC
AAPL,MM,2014-11-01,-1.615,1.118,-3.349,13,3.0,APPLE INC
AAPL,MM,2014-11-02,0.375,2.493,-2.743,8,3.0,APPLE INC
AAPL,MM,2014-11-03,0.211,2.425,-3.004,57,5.0,APPLE INC
AAPL,MM,2014-11-04,0.824,2.806,-2.158,74,5.0,APPLE INC
AAPL,MM,2014-11-05,0.025,1.876,-2.826,40,2.0,APPLE INC
AAPL,MM,2014-11-06,0.516,2.874,-2.842,93,6.0,APPLE INC
AAPL,MM,2014-11-07,0.5,2.577,-2.577,32,3.0,APPLE INC
AAPL,MM,2014-11-08,0.25,2.213,-2.713,24,4.0,APPLE INC
AAPL,MM,2014-11-09,0.8,1.2,0.4,5,4.0,APPLE INC
AAPL,MM,2014-11-10,0.098,2.293,-3.098,41,7.0,APPLE INC
AAPL,MM,2014-11-11,0.661,2.838,-2.516,62,6.0,APPLE INC
AAPL,MM,2014-11-12,0.107,2.003,-2.789,28,3.0,APPLE INC
AAPL,MM,2014-11-13,1.066,3.487,-2.356,61,6.0,APPLE INC
AAPL,MM,2014-11-14,0.963,3.622,-2.696,81,10.0,APPLE INC
AAPL,MM,2014-11-15,1.714,4.317,-1.889,21,7.0,APPLE INC
AAPL,MM,2014-11-16,2.9,5.156,0.644,10,7.0,APPLE INC
AAPL,MM,2014-11-17,2.0,4.088,-1.088,50,10.0,APPLE INC
AAPL,MM,2014-11-18,0.465,2.469,-2.539,43,5.0,APPLE INC
AAPL,MM,2014-11-19,0.732,3.058,-2.594,56,6.0,APPLE INC
AAPL,MM,2014-11-20,1.424,3.761,-1.914,59,7.0,APPLE INC
AAPL,MM,2014-11-21,1.056,3.253,-2.142,36,4.0,APPLE INC
AAPL,MM,2014-11-22,1.5,3.232,-1.232,8,4.0,APPLE INC
AAPL,MM,2014-11-23,1.0,1.707,0.293,4,4.0,APPLE INC
AAPL,MM,2014-11-24,1.186,3.241,-1.868,59,10.0,APPLE INC
AAPL,MM,2014-11-25,1.129,2.95,-1.692,93,10.0,APPLE INC
AAPL,MM,2014-11-26,1.645,3.654,-1.364,31,3.0,APPLE INC
AAPL,MM,2014-11-27,-2.25,-1.421,-3.079,4,0.0,APPLE INC
AAPL,MM,2014-11-28,2.0,3.826,0.174,6,0.0,APPLE INC
AAPL,MM,2014-11-29,3.5,5.0,2.0,2,0.0,APPLE INC
AAPL,MM,2014-11-30,1.0,1.0,1.0,1,0.0,APPLE INC
AAPL,MM,2014-12-01,-1.538,1.199,-3.276,26,3.0,APPLE INC
AAPL,MM,2014-12-02,-1.062,1.983,-3.108,32,3.0,APPLE INC
AAPL,MM,2014-12-03,-1.471,0.906,-2.848,17,5.0,APPLE INC
AAPL,MM,2014-12-04,-1.308,1.463,-3.079,13,4.0,APPLE INC
AAPL,MM,2014-12-05,-1.636,1.084,-3.356,11,3.0,APPLE INC
AAPL,MM,2014-12-06,-1.667,0.581,-2.914,3,2.0,APPLE INC
AAPL,MM,2014-12-07,0.0,0.0,0.0,0,0.0,APPLE INC
AAPL,MM,2014-12-08,1.583,4.048,-1.882,12,4.0,APPLE INC
AAPL,MM,2014-12-09,-1.143,2.152,-3.437,14,4.0,APPLE INC
AAPL,MM,2014-12-10,-1.2,1.888,-3.288,10,5.0,APPLE INC
AAPL,MM,2014-12-11,0.636,2.982,-2.71,44,10.0,APPLE INC
AAPL,MM,2014-12-12,0.548,2.902,-2.805,31,7.0,APPLE INC
AAPL,MM,2014-12-13,-1.0,2.415,-3.415,12,6.0,APPLE INC
AAPL,MM,2014-12-14,0.143,1.784,-2.498,7,6.0,APPLE INC
AAPL,MM,2014-12-15,0.841,2.771,-2.089,44,10.0,APPLE INC
AAPL,MM,2014-12-16,-1.114,1.707,-2.935,79,10.0,APPLE INC
AAPL,MM,2014-12-17,0.271,2.606,-3.064,59,7.0,APPLE INC
AAPL,MM,2014-12-18,0.45,2.929,-3.029,40,5.0,APPLE INC
AAPL,MM,2014-12-19,0.657,2.866,-2.553,67,8.0,APPLE INC
AAPL,MM,2014-12-20,-1.0,0.756,-1.756,7,5.0,APPLE INC
AAPL,MM,2014-12-21,4.0,4.0,4.0,1,3.0,APPLE INC
AAPL,MM,2014-12-22,0.88,3.446,-2.686,25,4.0,APPLE INC
AAPL,MM,2014-12-23,0.433,2.542,-2.675,60,7.0,APPLE INC
AAPL,MM,2014-12-24,0.5,2.687,-2.687,30,4.0,APPLE INC
AAPL,MM,2014-12-25,0.176,1.757,-2.404,17,2.0,APPLE INC
AAPL,MM,2014-12-26,-1.182,2.657,-4.02,22,3.0,APPLE INC
AAPL,MM,2014-12-27,0.118,2.727,-3.492,17,4.0,APPLE INC
AAPL,MM,2014-12-28,1.056,2.67,-1.559,18,7.0,APPLE INC
AAPL,MM,2014-12-29,0.739,2.839,-2.361,46,10.0,APPLE INC
AAPL,MM,2014-12-30,-1.0,1.925,-2.925,27,4.0,APPLE INC
AAPL,MM,2014-12-31,0.974,3.47,-2.522,39,8.0,APPLE INC
AAPL,MM,2015-01-01,-1.261,1.22,-2.742,23,5.0,APPLE INC
AAPL,MM,2015-01-02,0.905,3.063,-2.253,21,4.0,APPLE INC
AAPL,MM,2015-01-03,0.188,2.163,-2.788,16,5.0,APPLE INC
AAPL,MM,2015-01-04,1.154,2.446,-1.138,13,7.0,APPLE INC
AAPL,MM,2015-01-05,1.321,3.427,-1.784,28,10.0,APPLE INC
AAPL,MM,2015-01-06,1.765,3.629,-1.099,51,10.0,APPLE INC
AAPL,MM,2015-01-07,-1.931,1.545,-4.408,58,10.0,APPLE INC
AAPL,MM,2015-01-08,1.052,3.359,-2.256,58,10.0,APPLE INC
AAPL,MM,2015-01-09,0.98,3.092,-2.132,50,8.0,APPLE INC
AAPL,MM,2015-01-10,1.8,4.241,-1.641,10,6.0,APPLE INC
AAPL,MM,2015-01-11,2.5,4.158,0.842,4,5.0,APPLE INC
AAPL,MM,2015-01-12,0.458,3.345,-3.428,24,6.0,APPLE INC
AAPL,MM,2015-01-13,1.2,3.324,-1.924,80,10.0,APPLE INC
AAPL,MM,2015-01-14,-1.779,1.081,-3.639,104,10.0,APPLE INC
AAPL,MM,2015-01-15,0.991,3.235,-2.253,115,10.0,APPLE INC
AAPL,MM,2015-01-16,0.291,2.385,-2.803,79,6.0,APPLE INC
AAPL,MM,2015-01-17,-1.296,1.19,-2.782,27,5.0,APPLE INC
AAPL,MM,2015-01-18,1.375,3.551,-1.801,8,5.0,APPLE INC
AAPL,MM,2015-01-19,1.238,2.868,-1.392,21,4.0,APPLE INC
AAPL,MM,2015-01-20,-1.136,1.948,-3.221,44,3.0,APPLE INC
AAPL,MM,2015-01-21,0.623,3.038,-2.791,69,6.0,APPLE INC
AAPL,MM,2015-01-22,1.385,3.667,-1.898,39,3.0,APPLE INC
AAPL,MM,2015-01-23,1.0,3.322,-2.322,46,5.0,APPLE INC
AAPL,MM,2015-01-24,1.471,3.532,-1.591,17,5.0,APPLE INC
AAPL,MM,2015-01-25,1.571,3.766,-1.623,14,6.0,APPLE INC
AAPL,MM,2015-01-26,0.66,2.706,-2.386,50,10.0,APPLE INC
AAPL,MM,2015-01-27,0.788,2.792,-2.216,132,10.0,APPLE INC
AAPL,MM,2015-01-28,1.275,3.498,-1.948,251,10.0,APPLE INC
AAPL,MM,2015-01-29,0.603,2.724,-2.517,116,4.0,APPLE INC
AAPL,MM,2015-01-30,0.333,2.511,-2.845,69,2.0,APPLE INC
AAPL,MM,2015-01-31,1.048,3.129,-2.034,21,2.0,APPLE INC
AAPL,MM,2015-02-01,0.688,3.205,-2.83,16,2.0,APPLE INC
AAPL,MM,2015-02-02,0.474,2.509,-2.562,57,3.0,APPLE INC
AAPL,MM,2015-02-03,0.554,2.592,-2.484,65,2.0,APPLE INC
AAPL,MM,2015-02-04,0.571,2.608,-2.466,63,2.0,APPLE INC
AAPL,MM,2015-02-05,1.185,3.941,-2.571,54,4.0,APPLE INC
AAPL,MM,2015-02-06,1.15,3.403,-2.103,40,5.0,APPLE INC
AAPL,MM,2015-02-07,0.435,2.772,-2.903,23,6.0,APPLE INC
AAPL,MM,2015-02-08,2.0,3.549,0.451,5,6.0,APPLE INC
AAPL,MM,2015-02-09,0.321,2.313,-2.671,56,10.0,APPLE INC
AAPL,MM,2015-02-10,0.5,2.308,-2.308,108,10.0,APPLE INC
AAPL,MM,2015-02-11,0.148,2.496,-3.201,183,10.0,APPLE INC
AAPL,MM,2015-02-12,0.813,2.93,-2.304,91,4.0,APPLE INC
AAPL,MM,2015-02-13,1.125,3.266,-2.016,80,4.0,APPLE INC
AAPL,MM,2015-02-14,1.04,2.883,-1.803,50,4.0,APPLE INC
AAPL,MM,2015-02-15,0.462,2.154,-2.231,13,4.0,APPLE INC
AAPL,MM,2015-02-16,0.725,3.174,-2.724,40,5.0,APPLE INC
AAPL,MM,2015-02-17,0.273,2.057,-2.512,77,4.0,APPLE INC
AAPL,MM,2015-02-18,1.278,3.309,-1.753,79,4.0,APPLE INC
AAPL,MM,2015-02-19,-1.04,1.832,-2.912,75,8.0,APPLE INC
AAPL,MM,2015-02-20,0.894,2.979,-2.19,104,10.0,APPLE INC
AAPL,MM,2015-02-21,1.1,3.072,-1.872,10,5.0,APPLE INC
AAPL,MM,2015-02-22,0.5,2.348,-2.348,12,5.0,APPLE INC
AAPL,MM,2015-02-23,0.055,1.616,-2.506,109,10.0,APPLE INC
AAPL,MM,2015-02-24,1.411,3.348,-1.526,90,8.0,APPLE INC
AAPL,MM,2015-02-25,0.307,2.513,-2.9,137,10.0,APPLE INC
AAPL,MM,2015-02-26,0.164,2.424,-3.096,128,9.0,APPLE INC
AAPL,MM,2015-02-27,-1.0,1.967,-2.967,121,8.0,APPLE INC
AAPL,MM,2015-02-28,1.125,3.884,-2.634,16,5.0,APPLE INC
AAPL,MM,2015-03-01,0.862,3.391,-2.667,29,6.0,APPLE INC
AAPL,MM,2015-03-02,1.117,3.29,-2.057,103,10.0,APPLE INC
AAPL,MM,2015-03-03,0.944,3.152,-2.265,124,9.0,APPLE INC
AAPL,MM,2015-03-04,0.024,2.09,-3.041,124,9.0,APPLE INC
AAPL,MM,2015-03-05,0.278,2.098,-2.542,90,7.0,APPLE INC
AAPL,MM,2015-03-06,0.454,2.192,-2.284,163,10.0,APPLE INC
AAPL,MM,2015-03-07,0.906,3.147,-2.335,32,6.0,APPLE INC
AAPL,MM,2015-03-08,0.786,2.605,-2.034,14,6.0,APPLE INC
AAPL,MM,2015-03-09,1.216,3.276,-1.844,190,10.0,APPLE INC
AAPL,MM,2015-03-10,1.188,3.653,-2.278,160,8.0,APPLE INC
AAPL,MM,2015-03-11,0.553,2.867,-2.761,94,4.0,APPLE INC
AAPL,MM,2015-03-12,0.902,3.179,-2.375,51,2.0,APPLE INC
AAPL,MM,2015-03-13,1.122,3.535,-2.29,49,2.0,APPLE INC
AAPL,MM,2015-03-14,1.217,3.216,-1.782,23,2.0,APPLE INC
AAPL,MM,2015-03-15,1.704,4.49,-2.083,27,3.0,APPLE INC
AAPL,MM,2015-03-16,1.356,3.493,-1.781,59,5.0,APPLE INC
AAPL,MM,2015-03-17,0.548,2.448,-2.353,126,7.0,APPLE INC
AAPL,MM,2015-03-18,0.952,3.233,-2.329,83,6.0,APPLE INC
AAPL,MM,2015-03-19,1.079,2.91,-1.752,114,9.0,APPLE INC
AAPL,MM,2015-03-20,0.434,2.312,-2.445,53,4.0,APPLE INC
AAPL,MM,2015-03-21,1.563,3.623,-1.498,16,3.0,APPLE INC
AAPL,MM,2015-03-22,1.647,3.895,-1.601,17,4.0,APPLE INC
AAPL,MM,2015-03-23,1.119,2.908,-1.67,42,5.0,APPLE INC
AAPL,MM,2015-03-24,1.184,3.466,-2.099,49,3.0,APPLE INC
AAPL,MM,2015-03-25,1.357,3.402,-1.688,42,3.0,APPLE INC
AAPL,MM,2015-03-26,1.456,3.541,-1.63,79,6.0,APPLE INC
AAPL,MM,2015-03-27,1.224,3.814,-2.367,67,8.0,APPLE INC
AAPL,MM,2015-03-28,0.759,2.646,-2.129,29,7.0,APPLE INC
AAPL,MM,2015-03-29,0.714,2.9,-2.471,7,7.0,APPLE INC
AAPL,MM,2015-03-30,0.864,3.392,-2.663,59,10.0,APPLE INC
AAPL,MM,2015-03-31,1.439,3.511,-1.633,82,10.0,APPLE INC
AAPL,MM,2015-04-01,0.853,3.058,-2.352,68,8.0,APPLE INC
AAPL,MM,2015-04-02,-1.0,2.022,-3.022,46,5.0,APPLE INC
AAPL,MM,2015-04-03,0.5,2.599,-2.599,38,4.0,APPLE INC
AAPL,MM,2015-04-04,0.944,3.117,-2.228,18,4.0,APPLE INC
